user_id,fair_score,is_score,bs_score,ls_score,rf_score,category
USR00002622,748,0.993190856615461,0.2667949848997231,1.0,0.2964510938037592,GOOD
USR00002623,890,0.9816551721681899,0.9996609747715874,0.9999999828901492,0.10053405756999523,EXCELLENT
USR00002624,763,0.9775039167220793,0.6791940012176788,0.6575701064497088,0.3808074878591441,EXCELLENT
USR00002625,702,0.9942111622439394,0.0,0.9999999999992633,0.27494175324147396,GOOD
USR00002626,655,0.9793152149710606,0.005524718973850004,0.6061686627969904,0.03564105829967856,GOOD
USR00002627,600,0.9941539532620801,0.2089813550550754,1.005182435691116e-06,0.10359669506310698,FAIR
USR00002628,499,0.027869748255389248,0.0005011888374421221,0.9999999999797871,0.27633301831963175,POOR
USR00002629,864,0.9942433272516017,0.907132540880237,0.9999999999999694,0.2986111098727905,EXCELLENT
USR00002630,692,0.9558809166430644,0.0,0.9999999999387585,0.2983796878354663,GOOD
USR00002631,886,0.9942550207291844,0.9962978294923875,0.999681819996235,0.19266194632477474,EXCELLENT
USR00002632,889,0.9942433272516017,0.999698694746204,0.997812135364418,0.14754234986762693,EXCELLENT
USR00002633,720,0.9919212717110087,0.09689652048175348,0.9999999544948289,0.25339615367011803,GOOD
USR00002634,720,0.9710597068088075,0.6861981394908085,0.23888799464988136,0.042726673692036754,GOOD
USR00002635,704,0.9827413435253147,0.0008098641301448776,1.0,0.20372406584178548,GOOD
USR00002636,558,0.27070395499758676,0.00013923170519728834,0.9999999583987293,0.1403946442088959,FAIR
USR00002637,717,0.9942111622439394,0.8390589569778942,0.03706273804137309,0.13695604910366743,GOOD
USR00002638,816,0.993190856615461,0.9901696609392374,0.4976085038782868,0.08801158737461834,EXCELLENT
USR00002639,890,0.9721074209998326,0.9896269178037527,0.9999999999935452,0.026754405997363895,EXCELLENT
USR00002640,724,0.9852940765340719,0.9297532138445297,0.004239858942402351,0.16576677082157065,GOOD
USR00002641,717,0.9942433272516017,0.8446732554207956,5.711383517740991e-06,0.058914809915153854,GOOD
USR00002642,717,0.9841836660956566,0.038113933010364566,0.9978063424194531,0.10006171869529457,GOOD
USR00002643,853,0.9813719096697571,0.9999426714117614,0.7256085097305324,0.02410586574043172,EXCELLENT
USR00002644,714,0.9941539532620801,0.0,0.9997633288231388,0.07594549517446791,GOOD
USR00002645,712,0.993190856615461,0.0,0.9999999999878442,0.09560142824309592,GOOD
USR00002646,780,0.9823650720505407,0.9924642914890223,0.27782791971693727,0.10213460791476725,EXCELLENT
USR00002647,742,0.9169440706786339,0.9934116416466782,0.1334869996213429,0.15158980852611803,GOOD
USR00002648,863,0.9820448538618411,0.9998162893201785,0.9860970867590543,0.5157643487897495,EXCELLENT
USR00002649,704,0.9941539532620801,0.0002545235598307694,1.0,0.24539059885044168,GOOD
USR00002650,684,0.985299258951338,0.00042006459484436896,1.0,0.5433784238275974,GOOD
USR00002651,723,0.9942550207291844,0.12225237779864019,0.9999999999999873,0.2850725319962998,GOOD
USR00002652,558,0.9941539532620801,0.0,0.004657821462534962,0.17849719777943052,FAIR
USR00002653,757,0.9724063987691964,0.9992220868126417,0.09304771226131812,0.01607162800749251,EXCELLENT
USR00002654,564,0.9855496274401184,0.0007533263522538323,0.00010597846632620165,0.04190675940458022,FAIR
USR00002655,843,0.9942433272516017,0.7416785391585033,0.9996545022566451,0.14564380610366578,EXCELLENT
USR00002656,744,0.9942433272516017,0.9997456257969213,0.014036286377731954,0.10630418219758764,GOOD
USR00002657,664,0.9793152149710606,0.0,1.0,0.8478538159061371,GOOD
USR00002658,868,0.9744074554274589,0.9989333519060805,0.9999999954054293,0.43293954883090024,EXCELLENT
USR00002659,886,0.9942550207291844,0.994373472034313,0.9931694732617535,0.17893236514194055,EXCELLENT
USR00002660,671,0.042420612047369924,0.9998162893201785,0.8338247266856361,0.03494435976219468,GOOD
USR00002661,774,0.9929525743597646,0.34158292302548515,0.9972966242408956,0.07828236386292131,EXCELLENT
USR00002662,561,0.985766481556176,0.004216855225770192,0.0003267710510932032,0.09700895263883902,FAIR
USR00002663,732,0.9943674564553977,0.8284791285662939,0.10206011768696702,0.011853366551179967,GOOD
USR00002664,507,0.12227839854458496,0.0,0.9999999999975182,0.477900672980886,FAIR
USR00002665,382,0.007809112153313772,0.11884250460522497,0.0034906119153266728,0.01770021586849735,POOR
USR00002666,724,0.9694239187305301,0.11342633970634713,0.999999575643677,0.15664450683478448,GOOD
USR00002667,563,0.9761797126489167,0.018958510872720616,0.0030705255763330817,0.08240620975205426,FAIR
USR00002668,849,0.8480331152835199,0.9693554852284038,0.9999858304694721,0.21298921063841858,EXCELLENT
USR00002669,882,0.9942111622439394,0.9736414178739081,0.9999993276276407,0.18832435791047275,EXCELLENT
USR00002670,885,0.9812835672773821,0.9948695424120015,0.9573232887734651,0.061521683379189396,EXCELLENT
USR00002671,760,0.9819235288555526,0.9988842363864181,0.12446340762352784,0.06947028909097153,EXCELLENT
USR00002672,573,0.9942111622439394,0.0,0.07711876474630006,0.11613092362300625,FAIR
USR00002673,701,0.9721074209998326,3.885633343682082e-05,0.9999999999993276,0.215576474037539,GOOD
USR00002674,704,0.9942111622439394,0.03141106518590731,0.9995304194054689,0.3293027459489164,GOOD
USR00002675,753,0.9813719096697571,0.753896483847964,0.35413015124833325,0.02075892857158601,EXCELLENT
USR00002676,893,0.9942111622439394,0.9996606294058985,0.9999984389316514,0.09260402973866799,EXCELLENT
USR00002677,884,0.985766481556176,0.9845300171050221,0.9513541389052195,0.03218699035859529,EXCELLENT
USR00002678,679,0.9865896554405795,0.015341511865154613,1.0,0.6789154532795503,GOOD
USR00002679,794,0.9752265414766396,0.8109056385850798,0.5792624044115626,0.04861639708081378,EXCELLENT
USR00002680,734,0.9941539532620801,0.11478020779639068,1.0,0.07577523993336577,GOOD
USR00002681,890,0.9807322898439697,0.9949569738377346,0.9999582024284892,0.07949198814414438,EXCELLENT
USR00002682,751,0.9739645470794875,0.9959489032124184,0.0836449793535657,0.07750959998733886,EXCELLENT
USR00002683,735,0.9848754385101154,0.9978788099942186,3.7839494729152223e-06,0.18609201838243705,GOOD
USR00002684,695,0.9835720078011186,0.0,0.999987132884462,0.34312226206612795,GOOD
USR00002685,708,0.9942111622439394,0.023417910382308064,1.0,0.23450682000645517,GOOD
USR00002686,606,0.9811016104475433,0.20593133396233285,0.024474285423932495,0.012640004977065744,FAIR
USR00002687,786,0.9929525743597646,0.6883346660014509,0.6775194737473609,0.13202845466194701,EXCELLENT
USR00002688,583,0.9710597068088075,0.12294773421764182,0.0002386799662665435,0.03710153037026831,FAIR
USR00002689,625,0.985872678277338,0.22452880639612768,0.129793139705159,0.017442821423839794,FAIR
USR00002690,773,0.9942433272516017,0.3345877719294799,0.9999999947518827,0.08628174526452037,EXCELLENT
USR00002691,689,0.9941539532620801,3.885633343682082e-05,0.9610937119907205,0.3897889259192644,GOOD
USR00002692,864,0.9818430316251804,0.8480845154585909,0.9997481094848788,0.06491684638904827,EXCELLENT
USR00002693,748,0.982838471538109,0.9834572380012352,0.047698330939187024,0.03461352340305002,GOOD
USR00002694,764,0.9767739934989441,0.3432473248344018,0.9999823443415492,0.2091869714793677,EXCELLENT
USR00002695,883,0.9942550207291844,0.9996041052642458,0.9266822188344025,0.07606933375689584,EXCELLENT
USR00002696,561,0.9941539532620801,0.0,1.1089944965445557e-05,0.11798746505893143,FAIR
USR00002697,817,0.9941539532620801,0.5906801530454806,0.9999975503740653,0.1200237563314478,EXCELLENT
USR00002698,770,0.9823562273709978,0.30634835893925666,0.9998455076275863,0.01482899209860955,EXCELLENT
USR00002699,600,0.3113535745048606,0.9999472213598262,0.0022895055782985213,0.09286491563511279,FAIR
USR00002700,717,0.9770002901384556,0.8908756493995972,1.3331230303568312e-05,0.14144251200297675,GOOD
USR00002701,734,0.980103474314047,0.9997036855363212,5.836538519107792e-06,0.1881088580955178,GOOD
USR00002702,866,0.9942433272516017,0.9482161787913942,0.9455737925055778,0.2473939806758636,EXCELLENT
USR00002703,715,0.9802721300386069,0.00834514120466861,0.999997313666579,0.03347809678406466,GOOD
USR00002704,595,0.9942111622439394,0.18263526211442319,0.014564216964108622,0.14568479147849922,FAIR
USR00002705,886,0.9793152149710606,0.9610393650819653,0.9990486180086315,0.03979139494497108,EXCELLENT
USR00002706,736,0.9941539532620801,0.9688481715748323,6.857205724886056e-06,0.11443855917049106,GOOD
USR00002707,720,0.9941539532620801,0.034275483943130396,0.9999999988369568,0.08119279778136768,GOOD
USR00002708,697,0.9794869823903959,0.8294731097422715,0.00019713464449066934,0.29856944649968653,GOOD
USR00002709,864,0.9942550207291844,0.9995399262911804,0.9999999999290163,0.5775506650483115,EXCELLENT
USR00002710,532,0.004900598258866567,0.9810741466848759,6.7672445982919e-06,0.09179608037159992,FAIR
USR00002711,879,0.9791345753854372,0.9795954692525561,0.9482143756213812,0.08072945211919791,EXCELLENT
USR00002712,887,0.9833613880177445,0.9854250824632905,0.9840340859611543,0.07291203993260631,EXCELLENT
USR00002713,872,0.9768607684436332,0.8919412531874492,0.9999968991605777,0.045902719041032936,EXCELLENT
USR00002714,559,0.9941539532620801,0.0053669380641800535,2.6338650927235257e-05,0.17103337775558536,FAIR
USR00002715,881,0.9807492799070064,0.9601762984150943,0.9511418994660806,0.004029094181189685,EXCELLENT
USR00002716,858,0.9770617785823769,0.9686382324936659,0.9603962335608195,0.4262200501010984,EXCELLENT
USR00002717,757,0.979396255377022,0.999566881555834,0.09657862342345826,0.04970112333888077,EXCELLENT
USR00002718,893,0.9943728017711377,0.9847039211804405,0.999766538885703,0.03539371985725115,EXCELLENT
USR00002719,521,0.9941539532620801,0.0006298551124638654,1.5605747108234846e-07,0.7974459529077964,FAIR
USR00002720,711,0.9941539532620801,0.014538958208034341,1.0,0.16406165211439905,GOOD
USR00002721,577,0.9868076476773454,0.06487924847234856,0.0005463325627140308,0.023084892561065606,FAIR
USR00002722,691,0.9941539532620801,1.6327345960357816e-05,1.0,0.4576781421851419,GOOD
USR00002723,743,0.9818430316251804,0.9997589607319399,0.0001908773053011608,0.04061395811259727,GOOD
USR00002724,869,0.9941539532620801,0.840719631027039,0.999996735443497,0.016185870991311857,EXCELLENT
USR00002725,884,0.9786366096729305,0.9991108758419992,0.9999999993037059,0.17815083523403508,EXCELLENT
USR00002726,692,0.9531257297502262,0.0,1.0,0.2896657193530061,GOOD
USR00002727,894,0.9868076476773454,0.9994859759358024,0.9979064226253568,0.042526812169990436,EXCELLENT
USR00002728,872,0.9435171586543232,0.945485771373588,0.9981232920242705,0.09372801822549481,EXCELLENT
USR00002729,847,0.9770543498570352,0.8801072495947659,0.9658907005008952,0.34334931365711374,EXCELLENT
USR00002730,748,0.9820262989789379,0.9442422906085338,0.09057210415278995,0.02244057602544014,GOOD
USR00002731,775,0.990263866865143,0.35211325847560104,0.9984125808465388,0.10035916840870707,EXCELLENT
USR00002732,681,0.9942111622439394,0.09077406227584074,0.6928491893847349,0.12438961980428886,GOOD
USR00002733,710,0.9814082836083645,3.8555673341161554e-05,0.999999999999998,0.08740132557403679,GOOD
USR00002734,765,0.9818617722069708,0.34468681423080594,0.999999963579189,0.2183383887654603,EXCELLENT
USR00002735,697,0.9826182158470897,3.885633343682082e-05,1.0,0.3062668808609734,GOOD
USR00002736,740,0.9842301639358004,0.9949314608428063,5.193097153049727e-07,0.0834954376957886,GOOD
USR00002737,673,0.9942111622439394,0.0,0.9999274787531822,0.7623605737053397,GOOD
USR00002738,555,0.993190856615461,1.6327345960357816e-05,3.87988491271691e-06,0.21395590093046635,FAIR
USR00002739,871,0.9897079299031161,0.9726713303610737,0.9999999999997307,0.3584130031601709,EXCELLENT
USR00002740,688,0.9941539532620801,0.012831836168037545,1.0,0.5476364500509086,GOOD
USR00002741,699,0.9737017165993233,0.004905681986505394,0.9999995814036997,0.2614307422980424,GOOD
USR00002742,815,0.9943936449454661,0.9931266829317531,0.5407628913503804,0.22234495181352432,EXCELLENT
USR00002743,705,0.9359005274755157,0.019358449394728045,0.999997518093989,0.0820463011911936,GOOD
USR00002744,503,0.023304037271334593,0.9997861677481309,0.0005287129030603173,0.6863846425133928,FAIR
USR00002745,790,0.9105536658280814,0.999283557115485,0.515069765747024,0.29471633351578264,EXCELLENT
USR00002746,699,0.9942433272516017,0.00797257885453027,1.0,0.34102664628120005,GOOD
USR00002747,889,0.9815070270047926,0.9999502486013256,0.9998002218475517,0.10723627910207367,EXCELLENT
USR00002748,889,0.9942550207291844,0.9977114036038915,0.9999978327391504,0.1440357428646727,EXCELLENT
USR00002749,868,0.9816551721681899,0.9999460801846365,0.9675204258094575,0.3772214524887866,EXCELLENT
USR00002750,732,0.9941539532620801,0.9639381341746714,0.04665819830580147,0.2824683869245742,GOOD
USR00002751,728,0.9941539532620801,0.9954766899871096,1.1983119415524528e-07,0.3168322324812376,GOOD
USR00002752,512,0.007809112153313772,0.10545775498294985,1.0,0.2994709437699211,FAIR
USR00002753,750,0.9844721220559004,0.1935825781110294,0.9999999856415738,0.025463800266823267,EXCELLENT
USR00002754,711,0.992324065941786,0.02207889974197746,0.9999920886573578,0.17833889466302966,GOOD
USR00002755,455,0.0063597183250929485,0.5480429986258671,1.708166273997481e-08,0.07628918007510366,POOR
USR00002756,875,0.9933188289318612,0.9250439231239049,0.9999999999998201,0.16336549350793717,EXCELLENT
USR00002757,719,0.9811016104475433,0.047152515470085754,0.9992094134824023,0.07612617486314166,GOOD
USR00002758,706,0.961469459092515,0.0001965595936296042,0.9999999999962002,0.09586479227648603,GOOD
USR00002759,835,0.9942550207291844,0.7822321422746333,0.9999999999999829,0.39514332949111686,EXCELLENT
USR00002760,708,0.9941539532620801,0.0,0.9999998740481321,0.17255813479960247,GOOD
USR00002761,578,0.9941539532620801,0.11709830387517339,3.831792308878206e-05,0.1846366356405208,FAIR
USR00002762,727,0.9866329198267342,0.9786803947870724,5.295444406845083e-06,0.2611969533058818,GOOD
USR00002763,891,0.991725678235312,0.998271345918495,0.9999359490046111,0.10626793414045266,EXCELLENT
USR00002764,707,0.993190856615461,0.014608771975031885,0.9999657209110833,0.22210224726379457,GOOD
USR00002765,572,0.9784724548906998,0.05951209160382584,0.0030048990461939698,0.06371505792196985,FAIR
USR00002766,858,0.9855715918461573,0.9517413062737542,0.9999999435558743,0.49163848208003935,EXCELLENT
USR00002767,879,0.9838550635238278,0.9992498517664941,0.991872777664662,0.2696694077394354,EXCELLENT
USR00002768,693,0.9826353122944105,0.7681795528389521,0.000478355211502275,0.1945331187379965,GOOD
USR00002769,711,0.98414909490891,0.0011916018669139259,0.998729833348339,0.0833350802794689,GOOD
USR00002770,750,0.9933188289318612,0.3792324913266677,0.999999999995622,0.6049300728860658,EXCELLENT
USR00002771,735,0.9818617722069708,0.959836908274957,2.274040505310839e-06,0.06542222507681594,GOOD
USR00002772,719,0.9865602535894076,0.028886295290764478,0.9999934756649241,0.04423111386594958,GOOD
USR00002773,711,0.9941539532620801,0.0,0.9999999999999998,0.11694775097396548,GOOD
USR00002774,703,0.983835529414975,0.00014742150403062552,0.9996027874499739,0.21290745527152732,GOOD
USR00002775,648,0.01688696247151427,0.8687296956997698,0.9979283297426602,0.34883644509281386,FAIR
USR00002776,728,0.9942550207291844,0.05439114728278649,0.9999930930074407,0.006639274188741773,GOOD
USR00002777,708,0.9933188289318612,0.0,0.999986503184771,0.16635788511795357,GOOD
USR00002778,844,0.9941539532620801,0.7429054530066419,0.9999999999999998,0.13365515441235498,EXCELLENT
USR00002779,834,0.9747951311328277,0.7403074749461761,0.9874065379850986,0.19664779271344257,EXCELLENT
USR00002780,818,0.990495487492909,0.657004645128073,0.9999999939118278,0.30196703254411494,EXCELLENT
USR00002781,725,0.9818430316251804,0.07865641637901973,0.9950955239489231,0.06214436428456671,GOOD
USR00002782,736,0.9835720078011186,0.9228505886234202,0.028165863090177733,0.009872094458135972,GOOD
USR00002783,695,0.9942111622439394,0.00014742150403062552,0.9999999999998728,0.3896357929708656,GOOD
USR00002784,684,0.9793152149710606,0.003338891204668612,1.0,0.5327135054904102,GOOD
USR00002785,693,0.961469459092515,0.0,1.0,0.31148780687811384,GOOD
USR00002786,571,0.9844643609071706,0.0053356660352542615,0.05008374117869377,0.06081509353477743,FAIR
USR00002787,702,0.985449929979263,0.0,0.9999999990428463,0.2402237785486354,GOOD
USR00002788,695,0.9841740253203497,0.013069605465429015,0.999760630499147,0.391991463443628,GOOD
USR00002789,547,0.0425897410375944,0.9939593351058461,3.87151499225647e-07,0.008246153231929454,FAIR
USR00002790,734,0.9848754385101154,0.20131648970322646,0.999999999999966,0.31068401624749775,GOOD
USR00002791,603,0.9890568776746229,0.21859429826521784,0.0004016788921371455,0.05483743358897908,FAIR
USR00002792,875,0.98414909490891,0.9999431678459562,0.9999999977708827,0.34463074538039795,EXCELLENT
USR00002793,709,0.9841740253203497,0.1272154527356413,0.9993409894937433,0.5045592861650848,GOOD
USR00002794,424,0.3115756512822051,0.005242259981686101,7.28656323017548e-06,0.03653181277434148,POOR
USR00002795,709,0.9916565807914923,0.009417723331403127,0.9745731610636477,0.11789660550473124,GOOD
USR00002796,739,0.9866367444859423,0.9925089413382381,0.0007599498913016968,0.11222736171130099,GOOD
USR00002797,735,0.9782511747072112,0.9950124633603287,0.011817868516191469,0.17298869223820434,GOOD
USR00002798,532,0.027218087033244475,0.9509955235854675,8.401181864928205e-07,0.07968743160881453,FAIR
USR00002799,732,0.9942433272516017,0.17244798872775907,0.9999999874374307,0.2850048120192471,GOOD
USR00002800,700,0.9914503458935824,0.7645227769836453,0.0035893647565987635,0.10559949386229328,GOOD
USR00002801,724,0.9824614989800114,0.1103358920243514,0.9999992875825809,0.20213460322894738,GOOD
USR00002802,593,0.9942550207291844,0.1547793271691171,0.0005412974150744397,0.058979184920631034,FAIR
USR00002803,828,0.9760381293310413,0.7291558328637607,0.9999999950850744,0.29540393138521626,EXCELLENT
USR00002804,708,0.9843604610601099,0.0,0.9999999996834001,0.13684516979300076,GOOD
USR00002805,556,0.993190856615461,0.008510688931894607,0.009595890900841704,0.2541174589132934,FAIR
USR00002806,589,0.9941539532620801,0.19540788146033236,8.1139883670534e-06,0.24407559785134758,FAIR
USR00002807,693,0.9715755407008032,0.0008144526365590194,0.9999999999999993,0.3388584888265541,GOOD
USR00002808,705,0.9942550207291844,0.007090377890872937,0.9772769774177872,0.178885902683239,GOOD
USR00002809,702,0.9848754385101154,0.02619336070665412,0.9999998667738734,0.31229380856514255,GOOD
USR00002810,708,0.9865896554405795,0.0,0.9999999999995883,0.144348572784729,GOOD
USR00002811,767,0.985449929979263,0.9810080591206433,0.1758406994178569,0.04560729665031482,EXCELLENT
USR00002812,710,0.993190856615461,0.002186561425120198,1.0,0.13788939976334247,GOOD
USR00002813,886,0.9789148935657387,0.9917613098342016,0.9998212825317124,0.12741523383851483,EXCELLENT
USR00002814,681,0.9814037268621592,0.0015756880434507731,1.0,0.5878590225228789,GOOD
USR00002815,543,0.9483476942939365,0.019695179789355942,0.0008631516239979022,0.3160551879651122,FAIR
USR00002816,709,0.9845655919144307,0.00045248942909247795,0.9999999995787594,0.1215177833258907,GOOD
USR00002817,556,0.2374257183609251,0.027098797667174834,0.9999999999927078,0.13547674647677443,FAIR
USR00002818,740,0.978959248500619,0.9990521132513274,1.107817177942739e-11,0.07729935229275398,GOOD
USR00002819,697,0.9906069001880191,0.011061745042170567,0.9097627359813553,0.14345245149709462,GOOD
USR00002820,874,0.9942433272516017,0.9007635493631412,0.9999438488197417,0.10202775681710219,EXCELLENT
USR00002821,641,0.9941539532620801,0.4276148438018088,1.8780218150475119e-06,0.06322322236030042,FAIR
USR00002822,888,0.9788137474894767,0.9998258110902314,0.9998291671294043,0.11895043424574547,EXCELLENT
USR00002823,882,0.9450501726421932,0.9997153832602838,0.9999995093646008,0.10131807201475329,EXCELLENT
USR00002824,707,0.9750837124677846,0.00014742150403062552,0.9999999909021781,0.11363731712247815,GOOD
USR00002825,882,0.9943674564553977,1.0,0.9991759442662764,0.26733075442554377,EXCELLENT
USR00002826,705,0.985299258951338,0.0009656496776890406,0.9999999999909741,0.19244480382405238,GOOD
USR00002827,725,0.978959248500619,0.9995244779913623,0.0003468498650604681,0.33783552091065194,GOOD
USR00002828,737,0.9758868022100281,0.999566881555834,0.008430679304087264,0.1455438743392562,GOOD
USR00002829,879,0.9943674564553977,0.9995405976484624,0.995279545993028,0.31146812494278253,EXCELLENT
USR00002830,799,0.9935576407783413,0.8638221211394139,0.6044030664537036,0.25130903996800746,EXCELLENT
USR00002831,652,0.8075123477817886,0.0006775901323950687,0.9999999999397895,0.4576250414066503,GOOD
USR00002832,716,0.9814037268621592,0.017873744113401896,0.9920102770281463,0.030389773963886757,GOOD
USR00002833,818,0.9842301639358004,0.7954747049065659,0.758274054607003,0.07950408356097338,EXCELLENT
USR00002834,762,0.9766219380475836,0.9994368726250058,0.13520928587266806,0.04015737428343924,EXCELLENT
USR00002835,541,0.9933188289318612,0.005422822473787201,0.004884080980446971,0.4761184822740647,FAIR
USR00002836,690,0.9836112711715067,0.027498526107881012,0.8676569759642606,0.1829145354800431,GOOD
USR00002837,690,0.9942433272516017,0.14205721596870202,0.6843226925425787,0.1009225143434549,GOOD
USR00002838,745,0.9837157630657888,0.38435780764405036,1.0,0.672880951535545,GOOD
USR00002839,572,0.9628726330183955,0.07211345672761606,0.00011093863753990634,0.04100386119775856,FAIR
USR00002840,884,0.9870365309709482,0.9531597455094691,0.9998261588843732,0.06754698272690729,EXCELLENT
USR00002841,700,0.9942433272516017,0.7775199851194646,9.716866497399972e-05,0.13739682052237212,GOOD
USR00002842,630,0.9941539532620801,0.0,0.4679135594151474,0.13352756833190993,FAIR
USR00002843,668,0.9753433108219078,0.5773921024322665,0.003549553114700551,0.01583025179253028,GOOD
USR00002844,775,0.9868076476773454,0.39298825086828665,0.9331629852000174,0.035423920853486446,EXCELLENT
USR00002845,738,0.9941539532620801,0.9994311294193046,1.1486534011746414e-09,0.1615129881990791,GOOD
USR00002846,699,0.9943728017711377,0.7819265855106614,0.0063996240720533126,0.18102129297177127,GOOD
USR00002847,872,0.9818430316251804,0.9775387434958145,0.9307920802006354,0.15881970304703918,EXCELLENT
USR00002848,732,0.9787626129716477,0.11644278538841732,0.9941670612872784,0.05094637421435122,GOOD
USR00002849,879,0.9848754385101154,0.9810981737380401,0.9230507023030643,0.04255503055469023,EXCELLENT
USR00002850,670,0.9941539532620801,0.6211539652838541,1.3040475514629532e-06,0.1738748749562783,GOOD
USR00002851,888,0.9857862294725914,0.9923932893984201,0.9999999912994474,0.11507065082539891,EXCELLENT
USR00002852,691,0.9798883754831591,0.3582512503126754,0.4495781631072126,0.09637226683564526,GOOD
USR00002853,691,0.9941539532620801,0.0,1.0,0.46023745203627897,GOOD
USR00002854,505,0.015027161378130274,0.0,0.9994582651031679,0.13154901135922148,FAIR
USR00002855,579,0.9811381939034501,0.1254134667079348,0.000871197593462633,0.15587544087891259,FAIR
USR00002856,888,0.9803506818166184,0.9993838531708883,0.9997040255285766,0.12143609914702103,EXCELLENT
USR00002857,743,0.9762460658567104,1.0,0.0009518918762964482,0.024712902950928428,GOOD
USR00002858,710,0.9933188289318612,0.0033774531724263092,1.0,0.15079113385011989,GOOD
USR00002859,713,0.9942433272516017,0.06238732075013217,0.9999998047018623,0.2785036615637918,GOOD
USR00002860,883,0.9942968912454441,0.9950009918195403,0.9999991769515633,0.23653457739068007,EXCELLENT
USR00002861,708,0.993190856615461,0.012527916662261272,1.0,0.207331406580737,GOOD
USR00002862,853,0.9942550207291844,0.9991108758419992,0.7254436484560256,0.059329417366125625,EXCELLENT
USR00002863,745,0.9844643609071706,0.9995315731064801,6.584488377949202e-06,0.024427558506650127,GOOD
USR00002864,713,0.9941539532620801,0.0,0.9999999999998979,0.08583159034453591,GOOD
USR00002865,559,0.9941539532620801,0.007637148240866733,5.625859586996126e-09,0.18552759794976004,FAIR
USR00002866,723,0.9807322898439697,0.09801664873592446,0.9999999999986748,0.16680543244156587,GOOD
USR00002867,721,0.9942550207291844,0.06904574217388325,0.9993664573238007,0.15478920281324837,GOOD
USR00002868,718,0.9848754385101154,0.8780936404125377,0.00011162716581558107,0.11006208120913796,GOOD
USR00002869,717,0.990495487492909,0.044121369836397986,0.9999129580999951,0.14432409371006427,GOOD
USR00002870,704,0.9841740253203497,0.06087949793053908,1.0,0.3796177782718424,GOOD
USR00002871,711,0.9829275126672193,0.0020476302861950737,0.9890221448629056,0.05981370875285619,GOOD
USR00002872,736,0.9811381939034501,0.9909344446541322,0.03883922656602401,0.2345325073468476,GOOD
USR00002873,699,0.9786376110460789,0.0021752439485520554,0.9999999148540938,0.27646212473300114,GOOD
USR00002874,714,0.9941539532620801,0.008034474702174723,1.0,0.0945682761650789,GOOD
USR00002875,734,0.9801034771698286,0.12552147882304404,0.9999970707668275,0.06939392682165646,GOOD
USR00002876,581,0.985299258951338,0.10132326172311538,6.308177674055219e-09,0.0625132672293468,FAIR
USR00002877,877,0.9942550207291844,0.9230280043756249,0.9999999274452634,0.12458706469710701,EXCELLENT
USR00002878,701,0.9265312204016534,0.000235415927066425,0.9999999998905216,0.04908810358424809,GOOD
USR00002879,562,0.9933188289318612,0.004074393642306624,0.08982144132420422,0.3314856790783153,FAIR
USR00002880,671,0.993190856615461,0.6480374943732076,0.0025025070774824802,0.2413528211547461,GOOD
USR00002881,738,0.978959248500619,0.9997288959396232,2.6669524541951238e-08,0.12132681649422172,GOOD
USR00002882,581,0.9811016104475433,0.11181832413712726,0.006129553748859099,0.09129726853983444,FAIR
USR00002883,858,0.9943728017711377,0.9998929200130869,0.9422250745064179,0.5331218953429671,EXCELLENT
USR00002884,736,0.9813719096697571,0.29817124503000164,0.9999934699608084,0.5588887470485584,GOOD
USR00002885,549,0.9933188289318612,0.002100575578347744,1.1564100669862346e-10,0.31628018411372927,FAIR
USR00002886,746,0.9811471863360416,0.21419492770195814,0.9991851836306824,0.1280830662584479,GOOD
USR00002887,717,0.9857862294725914,0.05306532462165629,0.9999841131140007,0.14335485596836728,GOOD
USR00002888,858,0.9942550207291844,0.9679320718968805,0.7834411759988938,0.0422721824816219,EXCELLENT
USR00002889,772,0.9819302889153945,0.3672022299283862,0.9962131345392218,0.15518660052919153,EXCELLENT
USR00002890,687,0.9830139305176703,0.0011299099957587729,0.8114626875787181,0.01967365322793091,GOOD
USR00002891,649,0.06206494175875795,0.7253105740744299,0.9999938427888804,0.06443265320501956,FAIR
USR00002892,571,0.993190856615461,0.11113783439400816,9.993081170705223e-12,0.2898896122793173,FAIR
USR00002893,870,0.993190856615461,0.9432967979815515,0.9139582188198717,0.08460329551495338,EXCELLENT
USR00002894,705,0.9694239187305301,0.03458265083847195,1.0,0.24336496298808796,GOOD
USR00002895,657,0.9933188289318612,0.5805728177065838,2.6843571303549484e-08,0.26402259521866134,GOOD
USR00002896,594,0.9815270713064752,0.061366267836410644,0.13426025251566673,0.05103315511561146,FAIR
USR00002897,742,0.9899207024246115,0.9305500618761768,0.16266098771055273,0.2899707741347508,GOOD
USR00002898,893,0.9813526725698721,0.9997092093332656,0.9999734317665785,0.03696890027373678,EXCELLENT
USR00002899,858,0.982383820916951,0.9073275593042704,0.999084360955983,0.34329709976015776,EXCELLENT
USR00002900,702,0.9864124919560935,0.0007246423044338768,0.9926222372408774,0.23086924194772707,GOOD
USR00002901,728,0.9906069001880191,0.14784473434181133,0.9970259629002407,0.26554738915402254,GOOD
USR00002902,745,0.9928165346188661,0.17497240223654661,0.9954895564598378,0.0598812814574885,GOOD
USR00002903,885,0.993190856615461,0.9640053598462421,0.9998791299484271,0.10522146844736802,EXCELLENT
USR00002904,705,0.9801475153121049,0.011431635388739947,0.9999999885148528,0.20674440177464293,GOOD
